,text,date
130,"@KeriHilson @sashathediva @RickandSasha Aspiring dancers TAP IN to be part of a choreography shoot! 

*
#NY, #NYC, #Albany, #Schenectady, #Mechanicville, #Troy, #WestSanLake, #Hudson #dancers #photoshoot #Choreography #models #modelswanted #shooting #kingston #brooklyn",2020-09-19 10:46:36+00:00
131,"@menscave7 Aspiring dancers TAP IN to be part of a choreography shoot! 

*
#NY, #NYC, #Albany, #Schenectady, #Mechanicville, #Troy, #WestSanLake, #Hudson #dancers #photoshoot #Choreography #models #modelswanted #shooting #kingston #brooklyn",2020-09-19 10:46:25+00:00
132,"@MackieMet Aspiring dancers TAP IN to be part of a choreography shoot! 

*
#NY, #NYC, #Albany, #Schenectady, #Mechanicville, #Troy, #WestSanLake, #Hudson #dancers #photoshoot #Choreography #models #modelswanted #shooting #kingston #brooklyn",2020-09-19 10:46:10+00:00
133,"Aspiring dancers TAP IN to be part of a choreography shoot! 

*
#NY, #NYC, #Albany, #Schenectady, #Mechanicville, #Troy, #WestSanLake, #Hudson #dancers #photoshoot #Choreography #models #modelswanted #shooting #kingston #brooklyn",2020-09-19 10:06:40+00:00
134,"#Live #Trivia @ the following locations:
Tues: Kings Tavern, #Saratoga 8-10
Tues: Centre Street Pub, #Schenectady 7-9
Thurs: TGI Fridays, Saratoga 7-9

Misc. Round: #Red, #White, &amp; #Blue

#quiz #color #beer #pubquiz #fun #memorialday #memorial #holiday https://t.co/pyzM1ARns6",2022-05-31 17:56:47+00:00
135,"#Live #Trivia
Mon: 19Th Hole Café, #Rotterdam 630-830
Tues: Kings Tavern, #Saratoga 8-10
Tues: Centre Street Pub, #Schenectady 7-9
Thurs: TGI Fridays, Saratoga 7-9

Misc. Round: #Letters

#lettering #art #mail #graffiti #type #letteringart #handwriting #letterwriting #quiz #beer https://t.co/uPyXg9miRq",2022-05-23 17:44:33+00:00
136,"#Live #Trivia
Mon: 19Th Hole Café @ Briar Creek Golf Course, #Rotterdam 6:30-8:30
Tues: Kings Tavern, #Saratoga 8-10
Tues: Centre Street Pub Street Pub, #Schenectady 7-9
Thurs: TGI Fridays, Saratoga 7-9

Misc. Round: #TIME

#Clock #second #pubquiz #Hourglass #sundial #DMC #watch https://t.co/p4loiB25mO",2022-04-25 05:09:30+00:00
137,"#Live #Trivia
Tues: Kings Tavern, #Saratoga 8-10
Tues: Centre Street Pub Street Pub, #Schenectady 7-9
Thurs: TGI Fridays, Saratoga 7-9

Misc. Round: #Puzzles &amp; #Riddles

#brainteaser #brainteasers #puzzle #riddlemethis #quiz #braingames #fun #challenge #riddler #facts #games https://t.co/wCGrnPKQhb",2022-04-19 20:09:27+00:00
138,"Justice Dazzle  #schenectady #ny #live # # 
https://t.co/SkS7ETl4x0",2021-06-26 21:10:35+00:00
139,"All of Us #schenectady, #ny #live #ground #protester 
https://t.co/9khrwHAH0N",2020-09-18 23:48:36+00:00
140,"All of Us #schenectady #ny #live #ground #protester 
https://t.co/brdwtDC784",2020-07-17 23:50:31+00:00
141,"Huncho Bugati #schenectady #ny #live #ground #protester 
https://t.co/Qriq4H6aGn",2020-07-06 23:20:17+00:00
142,"Bugati Holly  #schenectady #ny #live #ground #protester 
https://t.co/bdOXpT0TML",2020-07-06 23:20:15+00:00
143,This I know - and should get to know better. #Jesus #love #power #know #realize #live #church #schenectady #hnjschenectady https://t.co/eEQ97gWm4e,2020-01-24 23:03:07+00:00
144,"Yo Silly promo for my band 😆🤣 Hope you enjoy people!
Stay warm stay safe 🙏🏾✌🏾
🕺🏿
💃
🤘🏾
.
.
.
.
.
.
.
.
.
.
.
#band #live #livemusic #jjraffertys #illfunk #superjermaine #capitaldistrict #ny #troy #albany #schenectady… https://t.co/4B7bpKSVcC",2020-01-16 04:02:10+00:00
145,"RT @SCCCWFDCE: At 7:40am, join @SUNYSchenectady VP @EconDevSean and @CBS6Heather on @CBS6Albany to learn about our upcoming spring programs…",2020-01-05 14:30:07+00:00
146,"RT @SCCCWFDCE: At 7:40am, join @SUNYSchenectady VP @EconDevSean and @CBS6Heather on @CBS6Albany to learn about our upcoming spring programs…",2020-01-05 14:10:49+00:00
147,"RT @SCCCWFDCE: At 7:40am, join @SUNYSchenectady VP @EconDevSean and @CBS6Heather on @CBS6Albany to learn about our upcoming spring programs…",2020-01-05 12:30:20+00:00
148,"At 7:40am, join @SUNYSchenectady VP @EconDevSean and @CBS6Heather on @CBS6Albany to learn about our upcoming spring programs! #wkdev #live #schenectady https://t.co/BEKmhnfIdg",2020-01-05 12:28:16+00:00
149,"Just a few more days until our Blog is launched! Visit our website to sign up!

#cbd #hemp #cannabis #allnatural #live #health #alternative #wellness #vape #schenectadydoesntsuck #schenectady #mmj #beauty #pain… https://t.co/x0upAr0c0v",2019-11-21 22:26:17+00:00
150,"ILLFUNK 9pm Friday 13th firestone.151 🕺🏿
😎.
💃.
🕴🏽.
#illfunk #illfunkensemble #dance #live #livemusic #musicians #represent #hiphop #schenectady https://t.co/RiLHUEKvB5",2019-09-13 04:17:39+00:00
151,"The BOMB is back baby! This Friday we premiere at Van Slyck's in Rivers Casino in New York.
#backinaction #bomb #Bandofmakebelieve #njmusic #NewYork #newyorkcoverband #schenectady #casino #liveband #live… https://t.co/iiQhLGgSuq",2019-07-15 15:48:06+00:00
152,"RT @itickets: In two weeks, see @PeopleandSongs in #Schenectady! https://t.co/klrr2RKVe8

@atProctors #Live #Christian #Music #LiveMusic #W…",2019-06-12 20:37:28+00:00
153,"In two weeks, see @PeopleandSongs in #Schenectady! https://t.co/klrr2RKVe8

@atProctors #Live #Christian #Music #LiveMusic #Worship #Folk #Country #SouthernSoul #Gospel #Pop #Praise #Concert #Entertainment #PeopleAndSongs https://t.co/idoFPvtUvH",2019-06-06 17:08:16+00:00
154,"@PTheUnbreakable x @iamkylebent #Performing #LIVE at beatniksworcester
#Details in the flyer! $10/Ticket! Who pulling up with me?!
#upstateny #schenectady… https://t.co/QDVcxVSgRA",2019-03-16 21:19:25+00:00
155,#bbq #comedycentral #gotham #conan #comedy #proctors #cliftonpark #saratoga #colonie #beer #food #niskayuna #albany #troy #schenectady #art #live @ LT's Grill https://t.co/rVz7Gfl1Bl,2019-02-19 17:22:01+00:00
156,Dance off the leftovers:)ILLFUNK party tonight firestone.151 9:15pm🕺🏿💃.         #schenectady #dance #said #illfunk #live #music #thisisus #local #come #hiphop #rnb #foryou #albany… https://t.co/VaZuEj9qqe,2018-11-24 21:07:26+00:00
157,#music #newyork #band #guitar #rock #niskayuna #berklee #fender #musician #instamusic #beer #pesto #instagood #art #rocknroll #schenectady #apple #artist #reverb #poetry #booking #albany #fenderamps #guitarist #musicians #daydrinking #bands #live #instagreat #newmusic https://t.co/RtZfawvdR8,2018-03-27 20:39:51+00:00
158,Happy #Thanksgiving! Let's be #thankful for all that #Schenectady offers. A wonderful place to #live. https://t.co/DSTcCN8n5G https://t.co/UW1ZcvGXkZ,2017-11-23 15:08:33+00:00
159,"ALL ARTISTS SECURE A SLOT TODAY! 🔥🔥🔥
#Upstate
#Troyalty
#Troy 
#Albany 
#Schenectady
#Live https://t.co/uoRgInxqbp",2017-08-20 13:57:52+00:00
160,Don't miss out if you in the 518 area! 😤💥 #Schenectady #albany #troy #ny #thegiver #thelowbeat #live #july7 #welit #music #artist #rap https://t.co/wTF7aNYWA4,2017-06-23 19:56:09+00:00
161,#Live on our Facebook feed: Demo of the #Nicholaus building in #Schenectady https://t.co/fFNCKBABrM,2017-04-07 23:29:55+00:00
162,"@TheComedyWorks  @atProctors  #Schenectady  #comedy
keep #entertainment  in your life!!  #Live...♥ #ValentinesDay 
RT #pleaseandthankyou https://t.co/adf3z6IiLg",2017-02-02 22:41:51+00:00
164,RT @Love101Ministry: I had so much fun co-laboring with the Spirit to manifest this message 1 Corinthians 13: The Study of Love is an Invit…,2021-09-13 16:09:21+00:00
165,"I had so much fun co-laboring with the Spirit to manifest this message 1 Corinthians 13: The Study of Love is an Invitation to Wake Up!

Honored to meet SU’s Finest, Kevin Richardson of the Exonerated 5 and Honorary BFA!  #REDEMPTION #CBT #exonerated5 #syracuseuniversity https://t.co/SeuZBe55Fa",2021-09-13 14:59:37+00:00
166,"Reunion time! So good to see my old Teammates! We still got it💪🏽💪🏽🏃🏾‍♀️🏃🏾‍♀️
#trackandfield #syracuse #cbt #syracuseuniversity #orange #legs #bodies #longlegs #shesarunnershesatrackstar @ Syracuse University https://t.co/B2rVCTDAwH",2021-09-10 14:46:07+00:00
167,"Late post! Pre CBT SU clam bake and MV takeover! #CathyHughes #SyracuseUniversity #CBT #MV #OB #mybklife @ Oak Bluffs, Massachusetts https://t.co/zZefsFelPS",2018-08-19 00:02:01+00:00
168,The Syracuse CBT takeover continues! We had lunch at Nancy’s. I met some fellow alum and had a great time! #CBT #syracuseuniversity #webleedorange #MV #OB #mybklife @ Nancy's Restaurant &amp;… https://t.co/t3KZSOo3x9,2018-08-13 22:06:06+00:00
169,"News, Politics, and the Trump Presidency happening now at #CBT #SyracuseUniversity https://t.co/NlS9aw3CVW",2017-09-15 18:49:19+00:00
170,"RT @majorkajika: Preview HOMEBREWS 2018 en vidéo :
#tanglewood #twindragons #paprium #xenocrisis #lizard (by @tanglewoodgame @Broke_Studio…",2018-02-25 17:36:43+00:00
171,"RT @majorkajika: Preview HOMEBREWS 2018 en vidéo :
#tanglewood #twindragons #paprium #xenocrisis #lizard (by @tanglewoodgame @Broke_Studio…",2018-02-25 17:00:32+00:00
172,"RT @majorkajika: Preview HOMEBREWS 2018 en vidéo :
#tanglewood #twindragons #paprium #xenocrisis #lizard (by @tanglewoodgame @Broke_Studio…",2018-02-25 13:01:05+00:00
173,"Preview HOMEBREWS 2018 en vidéo :
#tanglewood #twindragons #paprium #xenocrisis #lizard (by @tanglewoodgame @Broke_Studio  @watermelongames @BitmapBureau  @Lizard_NES )
@Wahwah__  : tu connais ces titres ? https://t.co/HU9MnnOdIU",2018-02-24 12:39:51+00:00
174,Reativando o home studio! 🤘🏾🎸🎸 🤘🏾#guitarras #música #rj #fun #stratocaster #lespaul #fender #tanglewood em Freguesia de Jacarepaguá https://t.co/3NvgnLWZKW,2020-07-12 15:21:43+00:00
175,"8/28 - Gladys Knight &amp; The Spinners @ Tanglewood, 7pm

👉🏼https://t.co/KMj24rdsnY  

#seatgiantma #wehavetickets #boston #massachusetts #tanglewood #concert #gladysknight #jazz #soul #thespinners #throwback #funk #fun #today https://t.co/znrCRUQz6M",2019-08-28 15:06:49+00:00
176,#wine #festival #music #winetasting #food #fun #family #shopping #wsnc #clemmons #nc #tanglewood #park coming in #may #savethedate more details on my website #pleaseshoutout and #share… https://t.co/uKr0T8rDC1,2019-02-02 20:30:57+00:00
177,#friends on #stage ! #fun #eichamplification #pyramidstrings #sommercable #gatorcases #anytune #tanglewood #musicconnects #instagood #picoftheday #live #music #guitar https://t.co/NwgHhYku0L,2018-11-27 16:22:49+00:00
178,Tanglewood Festival of Lights 2018 https://t.co/YZkO3qBZor #fun #Christmas #holiday #festivaloflights #tanglewood #clemmons #northcarolina,2018-11-10 16:50:37+00:00
179,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/cuQ9xeR72C",2018-10-22 09:10:25+00:00
180,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/sn4UYWNeJ2",2018-10-22 04:43:15+00:00
181,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/QX8AcL9OBY",2018-10-20 09:01:16+00:00
182,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/VARoIakh36",2018-10-20 03:16:25+00:00
183,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/KBdW3wq8yR",2018-10-18 08:48:23+00:00
184,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/ntIIvMShV4",2018-10-18 02:18:20+00:00
185,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/HYp8oITqaH",2018-10-16 08:35:16+00:00
186,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/jt0qBbfjZ2",2018-10-16 00:52:26+00:00
187,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/kUriu1rVOS",2018-10-14 08:26:21+00:00
188,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/Oi9mib8tWR",2018-10-13 23:40:29+00:00
189,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzVSA99 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/fircT3z7Jc",2018-10-12 08:13:23+00:00
190,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/QE4BtL9U3J",2018-10-11 23:26:15+00:00
191,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/zfMKZQaC4d",2018-10-10 08:04:20+00:00
192,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/8Y3IA6SLKt",2018-10-09 22:57:26+00:00
193,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/6a43AIXebo",2018-10-08 07:51:20+00:00
194,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/Wv48462eC0",2018-10-07 22:42:18+00:00
195,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/QIyYoy3s2l",2018-10-06 07:42:21+00:00
196,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/GlgndEWosU",2018-10-05 21:59:57+00:00
197,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/9Qgk13SeDx",2018-10-04 07:29:20+00:00
198,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/BI5HJpbjUB",2018-10-03 20:47:24+00:00
199,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/kzNc824Nuc",2018-10-02 07:21:29+00:00
200,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/IvRybSwB0k",2018-10-01 19:50:21+00:00
201,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/pAGi8fWosc",2018-09-30 07:08:17+00:00
202,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/H4Kw4MMiYG",2018-09-29 19:07:18+00:00
203,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/N251Giljba",2018-09-28 06:59:25+00:00
204,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CFCyB 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/sLDetwtdWm",2018-09-27 17:55:21+00:00
205,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/s77O0zFygm",2018-09-26 06:46:16+00:00
206,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/PxO60jgumF",2018-09-25 16:28:28+00:00
207,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/RnWAtmolFL",2018-09-24 06:37:15+00:00
208,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/IMNoiJ2C5t",2018-09-23 15:45:31+00:00
209,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/H0UUuKlxqg",2018-09-22 06:24:20+00:00
210,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/WqX54eNYZg",2018-09-21 15:31:22+00:00
211,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/Lw3ehkg0vD",2018-09-20 06:11:19+00:00
212,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/HgquzAwZXu",2018-09-19 14:19:12+00:00
213,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/iBZ6gbxvtA",2018-09-18 06:02:21+00:00
214,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/hMjbr5DjcX",2018-09-17 13:36:36+00:00
215,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/XXvtckrqPD",2018-09-16 05:49:14+00:00
216,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/czVaavTnwZ",2018-09-15 12:38:26+00:00
217,"RT @TankyTalks: Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swi…",2018-09-14 18:06:07+00:00
218,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/Pr6QFuMRIP",2018-09-14 05:40:22+00:00
219,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/JIpCbEuxGG",2018-09-13 11:12:34+00:00
220,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/jbE3nRTFWs",2018-09-12 05:27:17+00:00
221,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/aQC6tqUiDX",2018-09-11 10:01:55+00:00
222,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/O55aN0NZ8J",2018-09-10 05:18:17+00:00
223,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/Eo4jyrkNaQ",2018-09-09 09:17:20+00:00
224,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/SmaaFqPUnH",2018-09-08 05:05:21+00:00
225,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/hiT04a0W8t",2018-09-07 08:33:21+00:00
226,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/ChXfRP3h82",2018-09-06 04:57:16+00:00
227,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/hHkmi6mzMS",2018-09-04 19:21:24+00:00
228,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/goXpqSJYC8",2018-09-03 03:24:25+00:00
229,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/MtX08yCnLK",2018-09-02 12:07:18+00:00
230,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/bfn5BO5ZFE",2018-09-01 00:08:17+00:00
231,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/uJWQ5CXdXb 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/Qqb6zlIYoy",2018-08-31 07:52:19+00:00
232,"RT @TankyTalks: Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ via @TankyTalks #Swimming #…",2018-08-11 18:15:18+00:00
233,"RT @TankyTalks: Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ via @TankyTalks #Swimming #…",2018-08-03 16:59:28+00:00
234,"RT @TankyTalks: Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ via @TankyTalks #Swimming #…",2018-05-31 15:22:13+00:00
235,"RT @TankyTalks: Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swi…",2018-04-15 05:19:26+00:00
236,"RT @TankyTalks: Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swi…",2018-04-15 05:14:21+00:00
237,"Summer #Pool Fun at #Tanglewood Park's Aquatic Center

Watch the video:
https://t.co/qArfzWabxJ 
~~~~~
via @TankyTalks #Swimming #Fun https://t.co/9NdVn9DOdf",2018-04-10 07:09:17+00:00
